sim_type,pulse_shape,bin_width_ms,peak_amplitude,peak_amp_relative,overall_amplitude,position,angle,trigger,background_level,sim_det,base_det,analysis_det,num_analysis_det,total_sim,successful_runs,failed_runs,median_mvt_ms,mvt_err_lower,mvt_err_upper,all_median_mvt_ms,all_mvt_err_lower,all_mvt_err_upper,mean_src_counts,mean_bkgd_counts,mean_src_counts_total,mean_src_counts_template,mean_src_counts_feature,mean_bkgd_counts_feature_local,mean_back_avg_cps,MVT_snr,MVT_snr_position,S_flu,S_flu_total,S_flu_template,S_flu_feature_avg,S_flu_feature_local,S16,S32,S64,S128,S16_total,S32_total,S64_total,S128_total,S16_template,S32_template,S64_template,S128_template,S16_feature,S32_feature,S64_feature,S128_feature,sigma,center_time,width,peak_time_ratio,start_time,rise_time,decay_time
function,norris,0.3,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,246,54,16.116,3.3048,2.9948,16.816,3.5779,6.9625,152.83,228.11,-999,-999,-999,-999,1005.8,15.76,-999,10.13,-999,-999,-999,-999,5.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.03
function,norris,0.03,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,223,77,15.6,3.5825,3.0788,17.5035,4.9008,6.2611,152.59,228.09,-999,-999,-999,-999,1005.75,15.6,-999,10.11,-999,-999,-999,-999,5.87,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.03
function,norris,0.03,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,175,125,6.453,1.9663,2.6163,7.7795,2.5817,13.2157,24.3,26.0,-999,-999,-999,-999,1000.72,7.58,-999,4.76,-999,-999,-999,-999,3.45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.003
function,norris,0.003,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,209,91,10.618,3.5225,4.3663,12.458,5.0523,8.2995,61.27,79.01,-999,-999,-999,-999,993.57,11.19,-999,6.91,-999,-999,-999,-999,4.39,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.01
function,norris,0.003,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,170,130,6.189,1.8999,2.5305,7.373,2.3824,11.6714,24.23,26.14,-999,-999,-999,-999,1005.67,8.02,-999,4.73,-999,-999,-999,-999,3.43,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.003
function,norris,0.1,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,195,105,21.433,5.5605,4.1977,24.5045,6.7049,24.9018,433.45,729.22,-999,-999,-999,-999,997.41,18.95,-999,16.05,-999,-999,-999,-999,6.39,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.1
function,norris,0.1,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,233,67,15.712,3.213,3.1233,17.4915,4.5442,6.865,152.56,228.06,-999,-999,-999,-999,1005.58,15.66,-999,10.11,-999,-999,-999,-999,5.88,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.03
function,norris,0.01,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,173,127,6.233,1.89,2.3739,7.359,2.351,12.73,24.38,26.03,-999,-999,-999,-999,1001.79,7.92,-999,4.77,-999,-999,-999,-999,3.45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.003
function,norris,0.001,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,168,132,6.552,2.4112,2.6396,7.518,2.6555,10.3764,24.23,26.16,-999,-999,-999,-999,1006.55,7.49,-999,4.73,-999,-999,-999,-999,3.43,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.003
function,norris,0.03,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,190,110,21.212,5.748,4.6366,24.804,7.1434,24.1926,433.46,729.71,-999,-999,-999,-999,998.07,18.89,-999,16.05,-999,-999,-999,-999,6.38,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.1
function,norris,0.01,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,179,121,21.036,5.054,6.1267,25.06,7.7081,26.7607,433.36,730.02,-999,-999,-999,-999,998.49,18.87,-999,16.04,-999,-999,-999,-999,6.38,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.1
function,norris,0.003,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,220,80,15.8205,4.0975,3.7788,17.0015,4.9686,6.1771,152.46,228.17,-999,-999,-999,-999,1006.05,15.69,-999,10.1,-999,-999,-999,-999,5.86,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.03
function,norris,0.001,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,211,89,11.304,4.421,4.501,12.3475,4.5473,8.7052,61.22,79.34,-999,-999,-999,-999,997.68,12.01,-999,6.89,-999,-999,-999,-999,4.38,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.01
function,norris,1.0,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,45,255,9.362,0.0428,0.095,20.702,2.9492,3.2253,76.58,26.69,-999,-999,-999,-999,1029.4,19.07,-999,14.78,-999,-999,-999,-999,7.18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.003
function,norris,0.03,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,266,34,4.146,1.012,1.1658,4.3995,1.2102,1.3471,78.11,26.12,-999,-999,-999,-999,1005.02,19.34,-999,15.26,-999,-999,-999,-999,7.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.003
function,norris,0.1,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,291,9,5.073,0.7678,1.0004,5.1005,0.7876,1.0736,78.13,26.15,-999,-999,-999,-999,1006.89,19.11,-999,15.25,-999,-999,-999,-999,7.31,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.003
function,norris,0.03,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,245,55,6.548,1.3549,1.5044,7.251,1.9281,1.9833,204.2,80.01,-999,-999,-999,-999,1005.8,27.23,-999,22.86,-999,-999,-999,-999,9.12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.01
function,norris,0.3,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,280,20,12.6955,3.8099,2.6673,13.0825,4.1211,2.8735,510.58,228.69,-999,-999,-999,-999,1008.2,37.16,-999,33.79,-999,-999,-999,-999,11.73,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.03
function,norris,1.0,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,287,13,10.371,0.5657,1.8,10.466,0.643,1.7576,204.99,80.67,-999,-999,-999,-999,1014.05,27.78,-999,22.86,-999,-999,-999,-999,9.14,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.01
function,norris,0.3,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,283,17,7.121,0.2248,0.2788,7.1385,0.2368,0.4008,78.01,26.12,-999,-999,-999,-999,1005.52,22.06,-999,15.23,-999,-999,-999,-999,7.31,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.003
function,norris,0.3,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,293,7,8.967,1.4407,1.9822,8.974,1.4351,2.0796,204.48,80.68,-999,-999,-999,-999,1014.26,30.5,-999,22.8,-999,-999,-999,-999,9.12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.01
function,norris,0.003,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,245,55,3.643,1.0078,1.3658,3.8165,0.9735,1.6958,78.04,26.19,-999,-999,-999,-999,1007.8,18.39,-999,15.22,-999,-999,-999,-999,7.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.003
function,norris,0.01,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,231,69,6.299,1.3708,2.1092,6.974,1.9268,1.8822,204.08,80.0,-999,-999,-999,-999,1005.87,26.59,-999,22.85,-999,-999,-999,-999,9.12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.01
function,norris,0.01,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,259,41,3.743,0.883,1.271,4.126,1.207,1.088,78.31,26.3,-999,-999,-999,-999,1011.76,18.96,-999,15.24,-999,-999,-999,-999,7.31,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.003
function,norris,1.0,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,288,12,14.522,3.8778,0.721,14.577,3.9265,0.7445,510.58,228.74,-999,-999,-999,-999,1008.4,40.47,-999,33.79,-999,-999,-999,-999,11.73,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.03
function,norris,0.1,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,234,66,10.553,3.2142,3.8916,12.3695,4.835,3.0543,510.06,228.24,-999,-999,-999,-999,1006.12,35.57,-999,33.79,-999,-999,-999,-999,11.74,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.03
function,norris,0.03,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,215,85,10.551,3.3331,2.8846,11.026,3.399,4.7244,509.47,228.51,-999,-999,-999,-999,1007.26,35.57,-999,33.73,-999,-999,-999,-999,11.74,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.03
function,norris,0.01,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,209,91,10.166,3.2456,3.7094,11.8225,4.5899,3.6151,509.09,228.56,-999,-999,-999,-999,1007.44,34.97,-999,33.71,-999,-999,-999,-999,11.73,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.03
function,norris,0.003,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,224,76,6.2635,1.3786,2.1903,6.9665,2.0194,2.0928,203.72,80.0,-999,-999,-999,-999,1005.8,26.49,-999,22.81,-999,-999,-999,-999,9.11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.01
function,norris,0.001,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,239,61,3.575,0.7953,1.1958,3.936,1.1056,1.6228,77.84,26.22,-999,-999,-999,-999,1008.85,18.57,-999,15.17,-999,-999,-999,-999,7.28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.003
function,norris,0.1,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,269,31,7.145,1.787,1.6784,7.3085,1.9158,1.8909,204.14,80.44,-999,-999,-999,-999,1011.32,27.11,-999,22.79,-999,-999,-999,-999,9.11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.01
function,norris,1.0,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,273,27,17.385,3.5893,3.1949,17.6025,3.7237,3.2917,1437.91,731.4,-999,-999,-999,-999,1000.33,46.39,-999,53.19,-999,-999,-999,-999,12.16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.1
function,norris,0.001,1,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,125,175,47.93,24.9325,19.2854,64.7,32.816,107.7033,51.87,226.16,-999,-999,-999,-999,997.27,10.86,-999,3.45,-999,-999,-999,-999,2.93,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.03
function,norris,0.3,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,236,64,18.0145,6.5645,1.7267,18.4985,5.5161,3.8487,1436.9,732.19,-999,-999,-999,-999,1001.41,47.09,-999,53.12,-999,-999,-999,-999,12.15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.1
function,norris,0.003,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,203,97,10.171,3.1531,3.6661,11.9045,4.6775,3.3111,508.55,228.57,-999,-999,-999,-999,1007.5,34.98,-999,33.67,-999,-999,-999,-999,11.73,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.03
function,norris,0.001,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,214,86,6.552,1.7604,1.5577,6.761,1.9343,2.7067,203.86,80.24,-999,-999,-999,-999,1008.83,27.25,-999,22.78,-999,-999,-999,-999,9.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.01
function,norris,0.1,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,221,79,17.365,6.574,3.2384,17.7315,6.1628,4.0303,1437.41,732.2,-999,-999,-999,-999,1001.43,46.37,-999,53.14,-999,-999,-999,-999,12.15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.1
function,norris,0.03,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,295,5,3.224,0.4789,0.573,3.228,0.4805,0.5806,233.84,26.61,-999,-999,-999,-999,1023.1,48.27,-999,45.32,-999,-999,-999,-999,13.66,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.003
function,norris,1.0,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,1,299,-100,0,0,20.009,0.4478,0.6544,233.76,26.6,-999,-999,-999,-999,1022.99,-999,-999,45.3,-999,-999,-999,-999,13.66,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.003
function,norris,0.01,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,282,18,2.6385,0.5565,0.4677,2.935,0.8246,0.6205,233.89,26.57,-999,-999,-999,-999,1021.81,47.98,-999,45.36,-999,-999,-999,-999,13.67,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.003
function,norris,0.1,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,299,1,4.437,0.1213,0.7826,4.437,0.1212,0.7842,233.78,26.62,-999,-999,-999,-999,1023.56,52.85,-999,45.29,-999,-999,-999,-999,13.66,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.003
function,norris,0.3,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,7.081,0.1222,0.1093,7.081,0.1222,0.1093,233.76,26.6,-999,-999,-999,-999,1022.99,59.31,-999,45.3,-999,-999,-999,-999,13.66,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.003
function,norris,0.03,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,214,86,15.5875,5.1169,3.5584,17.314,6.2486,4.0664,1437.11,731.41,-999,-999,-999,-999,1000.35,44.35,-999,53.16,-999,-999,-999,-999,12.16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.1
function,norris,1.0,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,299,1,10.09,0.2536,0.1876,10.0925,0.2553,0.1865,616.14,80.54,-999,-999,-999,-999,1012.34,78.89,-999,68.75,-999,-999,-999,-999,16.64,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.01
function,norris,0.01,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,244,56,4.975,1.5642,0.9544,5.021,1.4773,1.085,616.52,80.56,-999,-999,-999,-999,1012.48,66.25,-999,68.76,-999,-999,-999,-999,16.63,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.01
function,norris,0.003,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,254,46,2.6125,0.5295,0.515,2.9575,0.8447,0.6825,233.39,26.69,-999,-999,-999,-999,1026.15,47.47,-999,45.16,-999,-999,-999,-999,13.64,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.003
function,norris,0.003,1,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,167,133,81.941,40.6686,36.7227,98.8905,44.1857,86.4281,144.62,729.04,-999,-999,-999,-999,997.14,15.46,-999,5.36,-999,-999,-999,-999,3.35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.1
function,norris,0.3,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,8.8735,1.2481,0.258,8.8735,1.2481,0.258,616.13,80.53,-999,-999,-999,-999,1012.22,85.94,-999,68.75,-999,-999,-999,-999,16.64,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.01
function,norris,0.03,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,271,29,5.287,1.4784,0.8222,5.345,1.4204,1.0542,617.48,80.61,-999,-999,-999,-999,1013.16,69.4,-999,68.86,-999,-999,-999,-999,16.65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.01
function,norris,0.1,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,297,3,6.132,0.9692,0.298,6.14,0.9748,0.3096,616.03,80.58,-999,-999,-999,-999,1012.91,71.09,-999,68.71,-999,-999,-999,-999,16.64,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.01
function,norris,0.003,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,220,80,4.968,1.5401,0.3384,5.019,1.539,1.1893,615.74,80.59,-999,-999,-999,-999,1012.68,66.18,-999,68.67,-999,-999,-999,-999,16.62,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.01
function,norris,0.001,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,239,61,2.777,0.8155,0.256,2.853,0.8255,0.6396,233.34,26.78,-999,-999,-999,-999,1029.54,47.07,-999,45.07,-999,-999,-999,-999,13.64,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.003
function,norris,0.01,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,211,89,16.706,6.5372,3.3696,16.9865,5.2359,4.2743,1436.99,731.49,-999,-999,-999,-999,1000.46,45.49,-999,53.15,-999,-999,-999,-999,12.15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.1
function,norris,1.0,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,12.4675,0.5897,1.4163,12.4675,0.5897,1.4163,1533.08,228.33,-999,-999,-999,-999,1006.55,102.24,-999,101.52,-999,-999,-999,-999,20.98,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.03
function,norris,0.3,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,10.9615,2.1378,0.4211,10.9615,2.1378,0.4211,1533.08,228.33,-999,-999,-999,-999,1006.55,100.51,-999,101.52,-999,-999,-999,-999,20.98,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.03
function,norris,0.1,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,262,38,7.7625,1.7226,1.2321,8.583,2.4272,2.2154,1532.47,228.7,-999,-999,-999,-999,1008.26,86.35,-999,101.39,-999,-999,-999,-999,21.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.03
function,norris,0.03,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,220,80,7.617,1.9757,1.4268,8.057,1.8536,2.8252,1533.03,228.71,-999,-999,-999,-999,1008.25,85.54,-999,101.43,-999,-999,-999,-999,21.03,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.03
function,norris,0.01,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,208,92,7.276,2.1333,1.3813,8.1735,2.7325,2.1427,1532.63,228.91,-999,-999,-999,-999,1009.17,83.69,-999,101.36,-999,-999,-999,-999,21.02,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.03
function,norris,1.0,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,298,2,15.1905,2.9713,2.6484,15.1945,2.9721,2.6522,4317.49,729.99,-999,-999,-999,-999,998.49,121.27,-999,159.85,-999,-999,-999,-999,21.51,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.1
function,norris,0.3,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,281,19,13.518,2.9234,4.4344,13.5765,2.8987,4.5381,4318.54,729.3,-999,-999,-999,-999,997.54,115.12,-999,159.96,-999,-999,-999,-999,21.53,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.1
function,norris,0.001,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,222,78,4.7545,1.5586,0.9609,4.765,1.5104,1.0405,616.06,80.65,-999,-999,-999,-999,1013.46,65.56,-999,68.69,-999,-999,-999,-999,16.64,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.01
function,norris,0.1,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,225,75,12.651,4.0803,4.5513,14.792,5.8123,3.6439,4317.39,729.25,-999,-999,-999,-999,997.49,111.85,-999,159.92,-999,-999,-999,-999,21.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.1
function,norris,1.0,100,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,0,300,-100,0,0,19.6985,0.2256,0.393,782.11,26.54,-999,-999,-999,-999,1020.61,-999,-999,151.57,-999,-999,-999,-999,25.82,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.003
function,norris,0.01,100,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,299,1,2.199,0.111,0.384,2.199,0.1105,0.3842,782.17,26.51,-999,-999,-999,-999,1019.25,145.34,-999,151.66,-999,-999,-999,-999,25.82,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.003
function,norris,0.3,100,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,7.049,0.0563,0.0673,7.049,0.0563,0.0673,782.11,26.54,-999,-999,-999,-999,1020.61,189.67,-999,151.57,-999,-999,-999,-999,25.82,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.003
function,norris,0.03,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,217,83,10.948,3.1979,4.7544,12.839,4.1998,4.815,4315.89,729.42,-999,-999,-999,-999,997.71,104.88,-999,159.86,-999,-999,-999,-999,21.51,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.1
function,norris,0.003,100,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,265,35,2.139,0.5935,0.4238,2.151,0.5551,0.4485,782.9,26.48,-999,-999,-999,-999,1018.1,140.49,-999,151.9,-999,-999,-999,-999,25.83,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.003
function,norris,0.1,100,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,4.421,0.0732,0.0652,4.421,0.0732,0.0652,782.11,26.54,-999,-999,-999,-999,1020.61,168.2,-999,151.57,-999,-999,-999,-999,25.82,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,0.003
